,Date,Month,Day,Time,Escooter Trip Distance Total (km),Escooter Trip Duration Total(mins),Escooter Total Trips,Temperature_F,Humidity%,Wind_Speed_kn,Precipitation (mm),Total Traffic Incidents,Number of Bus Trips,Number of Rail Trips,Taxi Trip Distance (km),Taxi Total Trips
779,2020-09-21,September,Monday,21:00:00,537.527,2599.0,191,75.0,30.71,7.636363636363637,0.0,27.0,312717,160531,947.52,123
780,2020-09-21,September,Monday,23:00:00,3.549,45.0333,2,73.9,30.54,6.333333333333333,0.0,8.0,312717,160531,937.05,86
781,2020-09-22,September,Tuesday,01:00:00,2.577,5.7333,1,66.9,61.16,5.0,0.0,25.0,324554,166852,222.08,21
782,2020-09-22,September,Tuesday,03:00:00,34.032,45.1333,2,64.0,67.66,3.6666666666666665,0.0,2.0,324554,166852,31.21,8
783,2020-09-22,September,Tuesday,05:00:00,105.298,384.45,32,63.0,46.34,5.833333333333333,0.0,4.0,324554,166852,234.14,27
784,2020-09-22,September,Tuesday,06:00:00,205.378,987.7,83,61.0,49.73,3.4285714285714284,0.0,4.0,324554,166852,707.41,76
785,2020-09-22,September,Tuesday,07:00:00,327.096,1199.4,125,60.1,51.35,2.75,0.0,17.0,324554,166852,1225.12,113
786,2020-09-22,September,Tuesday,08:00:00,412.012,1573.6167,174,57.9,57.51,1.5,0.0,21.0,324554,166852,2086.06,324
787,2020-09-22,September,Tuesday,09:00:00,467.558,2385.0,193,57.0,59.4,0.8333333333333334,0.0,24.0,324554,166852,1605.36,250
788,2020-09-22,September,Tuesday,10:00:00,612.184,3348.4333,217,57.0,61.95,1.7857142857142858,0.0,15.0,324554,166852,2899.66,506
789,2020-09-22,September,Tuesday,11:00:00,864.944,5290.6833,314,55.9,64.47,2.5,0.0,19.0,324554,166852,2137.48,327
790,2020-09-22,September,Tuesday,12:00:00,939.347,5510.5,386,55.0,68.93,4.142857142857143,0.0,22.0,324554,166852,3159.32,517
791,2020-09-22,September,Tuesday,13:00:00,1115.1,6162.75,390,55.9,69.3,5.0,0.0,17.0,324554,166852,1805.44,319
792,2020-09-22,September,Tuesday,14:00:00,1338.607,8439.7833,440,62.1,61.91,5.071428571428571,0.0,43.0,324554,166852,3759.48,577
793,2020-09-22,September,Tuesday,15:00:00,1403.787,8556.8833,511,66.0,56.27,5.833333333333333,0.0,32.0,324554,166852,2068.69,374
794,2020-09-22,September,Tuesday,16:00:00,2269.178,14905.3,664,70.0,52.8,5.5,0.0,42.0,324554,166852,3267.84,556
795,2020-09-22,September,Tuesday,17:00:00,2876.641,16846.8333,922,75.0,46.44,8.083333333333334,0.0,29.0,324554,166852,2067.52,354
796,2020-09-22,September,Tuesday,18:00:00,2860.894,17038.3833,912,75.9,45.06,7.357142857142857,0.0,55.0,324554,166852,2901.7,501
797,2020-09-22,September,Tuesday,19:00:00,2099.602,13130.35,706,77.0,41.72,9.166666666666666,0.0,27.0,324554,166852,1531.61,239
798,2020-09-22,September,Tuesday,20:00:00,1646.115,9561.0667,526,78.1,41.89,6.846153846153846,0.0,29.0,324554,166852,2100.26,311
799,2020-09-22,September,Tuesday,21:00:00,1352.176,8108.2833,451,78.1,40.23,7.5,0.0,18.0,324554,166852,635.47,109
800,2020-09-22,September,Tuesday,22:00:00,16.767,139.9333,3,78.1,41.89,7.714285714285714,0.0,21.0,324554,166852,1224.6,154
801,2020-09-23,September,Wednesday,05:00:00,100.732,511.75,37,64.0,69.92,4.75,0.0,4.0,326416,169407,251.22,24
802,2020-09-23,September,Wednesday,06:00:00,199.005,730.1,90,64.0,69.92,4.5,0.0,3.0,326416,169407,619.77,83
803,2020-09-23,September,Wednesday,07:00:00,384.92,1409.4333,150,62.1,74.75,3.9166666666666665,0.0,10.0,326416,169407,1012.18,105
804,2020-09-23,September,Wednesday,08:00:00,528.59,2477.65,198,61.0,77.72,2.7142857142857144,0.0,18.0,326416,169407,2208.67,303
805,2020-09-23,September,Wednesday,09:00:00,614.844,2976.0,205,60.1,80.25,5.0,0.0,19.0,326416,169407,1819.33,257
806,2020-09-23,September,Wednesday,10:00:00,802.862,4144.3333,277,60.1,80.25,2.857142857142857,0.0,27.0,326416,169407,3047.99,468
807,2020-09-23,September,Wednesday,11:00:00,1222.781,6484.3167,377,57.9,84.0,3.8333333333333335,0.0,16.0,326416,169407,1827.05,302
808,2020-09-23,September,Wednesday,12:00:00,1312.893,6741.1,430,59.0,83.46,4.571428571428571,0.0,38.0,326416,169407,3492.41,581
809,2020-09-23,September,Wednesday,13:00:00,1514.937,7850.8667,430,61.0,77.72,5.166666666666667,0.0,27.0,326416,169407,2129.8,365
810,2020-09-23,September,Wednesday,14:00:00,1539.384,8592.1833,500,64.0,72.52,4.714285714285714,0.0,45.0,326416,169407,3930.75,626
811,2020-09-23,September,Wednesday,15:00:00,2031.349,11118.05,606,66.9,67.74,4.333333333333333,0.0,36.0,326416,169407,1929.66,337
812,2020-09-23,September,Wednesday,16:00:00,2587.426,13966.9667,738,71.1,61.04,4.714285714285714,0.0,65.0,326416,169407,3538.58,574
813,2020-09-23,September,Wednesday,17:00:00,3098.977,16422.3333,868,75.0,51.43,5.916666666666667,0.0,42.0,326416,169407,2246.89,356
814,2020-09-23,September,Wednesday,18:00:00,3601.981,17654.2,916,77.0,48.12,7.5,0.0,30.0,326416,169407,2828.7,494
815,2020-09-23,September,Wednesday,19:00:00,2517.65,13731.45,764,78.1,44.9,8.666666666666666,0.0,21.0,326416,169407,1630.56,207
816,2020-09-23,September,Wednesday,20:00:00,2606.055,13125.0,637,78.1,44.9,7.071428571428571,0.0,48.0,326416,169407,2156.89,285
817,2020-09-23,September,Wednesday,21:00:00,1960.43,9759.1833,523,78.1,44.9,8.833333333333334,0.0,26.0,326416,169407,927.87,111
818,2020-09-23,September,Wednesday,22:00:00,16.236,120.15,12,77.0,44.9,7.928571428571429,0.0,24.0,326416,169407,1449.0,172
819,2020-09-24,September,Thursday,03:00:00,14.139,180.7,1,66.9,61.16,4.5,0.0,8.0,321314,169953,54.120000000000005,13
820,2020-09-24,September,Thursday,05:00:00,80.808,399.1,35,64.0,64.97,4.333333333333333,0.0,6.0,321314,169953,269.4,21
821,2020-09-24,September,Thursday,06:00:00,256.736,735.8167,84,63.0,62.49,5.071428571428571,0.0,12.0,321314,169953,674.58,82
822,2020-09-24,September,Thursday,07:00:00,412.255,2072.6833,166,61.0,64.37,5.0,0.0,23.0,321314,169953,883.68,102
823,2020-09-24,September,Thursday,08:00:00,486.394,2153.3333,191,60.1,66.46,5.071428571428571,0.0,35.0,321314,169953,2730.71,328
824,2020-09-24,September,Thursday,09:00:00,848.665,4202.9,249,59.0,72.01,5.583333333333333,0.0,26.0,321314,169953,1921.53,264
825,2020-09-24,September,Thursday,10:00:00,972.883,4838.65,258,57.9,78.03,5.928571428571429,0.0,29.0,321314,169953,2963.78,479
826,2020-09-24,September,Thursday,11:00:00,1278.656,6268.8167,402,57.0,80.6,6.0,0.0,20.0,321314,169953,2202.9,334
827,2020-09-24,September,Thursday,12:00:00,1475.523,6888.4167,472,55.9,86.71,5.428571428571429,0.0,39.0,321314,169953,3437.73,559
828,2020-09-24,September,Thursday,13:00:00,1472.869,6537.5,448,57.9,86.82,5.166666666666667,0.0,38.0,321314,169953,2617.88,368
829,2020-09-24,September,Thursday,14:00:00,1694.661,8430.7833,468,63.0,77.61,6.714285714285714,0.0,33.0,321314,169953,3970.77,628
830,2020-09-24,September,Thursday,15:00:00,1829.926,9711.6333,475,66.9,70.49,6.166666666666667,0.0,50.0,321314,169953,2784.34,388
831,2020-09-24,September,Thursday,16:00:00,3187.655,15958.2667,785,70.0,65.45,6.785714285714286,0.0,38.0,321314,169953,4866.99,652
832,2020-09-24,September,Thursday,17:00:00,3865.425,18322.15,985,73.9,57.36,9.583333333333334,0.0,27.0,321314,169953,2947.46,424
833,2020-09-24,September,Thursday,18:00:00,3469.124,15717.8333,968,77.0,50.07,9.214285714285714,0.0,49.0,321314,169953,3167.12,531
834,2020-09-24,September,Thursday,19:00:00,3077.073,15634.55,860,77.0,46.57,10.545454545454545,0.0,28.0,321314,169953,2039.0,277
835,2020-09-24,September,Thursday,20:00:00,2430.959,12318.0167,695,79.0,40.67,10.785714285714286,0.0,13.0,321314,169953,2500.61,317
836,2020-09-24,September,Thursday,21:00:00,1676.24,8926.0,492,79.0,42.03,9.333333333333334,0.0,27.0,321314,169953,758.38,117
837,2020-09-24,September,Thursday,22:00:00,44.929,132.3,7,78.1,43.3,8.5,0.0,16.0,321314,169953,1338.43,162
838,2020-09-25,September,Friday,03:00:00,15.254,43.5,1,71.1,54.73,4.833333333333333,0.0,3.0,338121,180938,80.29,12
839,2020-09-25,September,Friday,05:00:00,90.276,311.2,37,68.0,56.55,4.583333333333333,0.0,17.0,338121,180938,384.9,27
840,2020-09-25,September,Friday,06:00:00,259.936,911.5833,80,66.9,56.82,4.571428571428571,0.0,9.0,338121,180938,797.34,76
841,2020-09-25,September,Friday,07:00:00,581.726,1606.3167,176,64.9,60.9,5.083333333333333,0.0,18.0,338121,180938,915.24,98
842,2020-09-25,September,Friday,08:00:00,693.891,2515.2,233,63.0,65.09,4.785714285714286,0.0,33.0,338121,180938,2385.42,294
843,2020-09-25,September,Friday,09:00:00,798.457,3750.3,250,62.1,67.19,5.0,0.0,30.0,338121,180938,1861.72,238
844,2020-09-25,September,Friday,10:00:00,1110.564,5080.25,366,62.1,69.46,4.857142857142857,0.0,12.0,338121,180938,3461.89,503
845,2020-09-25,September,Friday,11:00:00,1527.885,8072.4,436,61.0,72.22,4.0,0.0,17.0,338121,180938,1919.66,289
846,2020-09-25,September,Friday,12:00:00,1612.059,8309.3833,505,59.0,75.02,2.2857142857142856,0.0,40.0,338121,180938,4054.03,550
847,2020-09-25,September,Friday,13:00:00,1621.382,8635.2833,513,62.1,72.33,3.8333333333333335,0.0,22.0,338121,180938,2853.26,343
848,2020-09-25,September,Friday,14:00:00,2320.406,11697.1,650,64.9,65.56,3.7142857142857144,0.0,39.0,338121,180938,4879.97,647
849,2020-09-25,September,Friday,15:00:00,2749.195,12281.8167,707,70.0,56.82,5.583333333333333,0.0,44.0,338121,180938,2244.48,391
850,2020-09-25,September,Friday,16:00:00,3354.038,17267.5333,925,73.0,51.33,7.571428571428571,0.0,68.0,338121,180938,3549.67,587
851,2020-09-25,September,Friday,17:00:00,3912.166,20334.2667,1134,75.9,45.06,9.0,0.0,46.0,338121,180938,3056.42,416
852,2020-09-25,September,Friday,18:00:00,4705.202,23372.8667,1293,77.0,44.9,10.428571428571429,0.0,59.0,338121,180938,4501.77,655
853,2020-09-25,September,Friday,19:00:00,4015.796,20691.4667,1118,79.0,40.67,10.166666666666666,0.0,33.0,338121,180938,2643.64,342
854,2020-09-25,September,Friday,20:00:00,3185.491,17605.9167,924,79.0,42.03,11.428571428571429,0.0,33.0,338121,180938,3117.6,451
855,2020-09-25,September,Friday,21:00:00,2832.951,14976.15,784,80.1,39.23,10.5,0.0,40.0,338121,180938,990.59,163
856,2020-09-25,September,Friday,22:00:00,8.243,92.4167,5,80.1,39.23,11.142857142857142,0.0,36.0,338121,180938,1516.17,224
857,2020-09-25,September,Friday,23:00:00,10.332,34.0667,3,79.0,39.06,9.416666666666666,0.0,21.0,338121,180938,1161.53,136
858,2020-09-26,September,Saturday,03:00:00,14.444,569.9167,1,72.0,51.37,6.833333333333333,0.0,21.0,239686,136388,48.72,13
859,2020-09-26,September,Saturday,04:00:00,10.515,21.35,1,71.1,56.77,9.142857142857142,0.0,26.0,239686,136388,190.55,34
860,2020-09-26,September,Saturday,05:00:00,116.274,396.85,38,69.1,67.5,10.25,0.0,15.0,239686,136388,140.84,16
861,2020-09-26,September,Saturday,06:00:00,207.252,943.3667,67,66.9,72.81,9.714285714285714,0.0,9.0,239686,136388,429.84,51
862,2020-09-26,September,Saturday,07:00:00,317.1,1570.5,121,66.0,78.14,9.416666666666666,0.0,20.0,239686,136388,558.59,53
863,2020-09-26,September,Saturday,08:00:00,574.835,2425.65,206,64.9,81.19,8.428571428571429,0.0,24.0,239686,136388,1289.93,140
864,2020-09-26,September,Saturday,09:00:00,896.996,4045.8167,310,64.0,83.78,9.166666666666666,0.0,17.0,239686,136388,1003.95,114
865,2020-09-26,September,Saturday,10:00:00,1448.82,6891.7167,457,63.0,86.77,9.428571428571429,0.0,38.0,239686,136388,1954.74,283
866,2020-09-26,September,Saturday,11:00:00,2086.808,10276.0667,596,63.0,86.77,8.666666666666666,0.0,15.0,239686,136388,1541.73,229
867,2020-09-26,September,Saturday,12:00:00,2445.187,12635.1,794,62.86666666666667,87.17999999999999,9.533333333333333,0.0,30.0,239686,136388,2185.62,340
868,2020-09-26,September,Saturday,13:00:00,2538.94,13281.1667,815,64.0,83.78,10.75,0.0,34.0,239686,136388,2111.46,232
869,2020-09-26,September,Saturday,14:00:00,3144.526,16233.8333,894,64.0,83.78,12.0,0.0,37.0,239686,136388,2958.58,435
870,2020-09-26,September,Saturday,15:00:00,3890.937,19319.0,1110,64.9,84.44,12.5,0.0,23.0,239686,136388,2019.5,277
871,2020-09-26,September,Saturday,16:00:00,3873.302,20445.1167,1049,66.0,81.27,12.071428571428571,0.0,49.0,239686,136388,2681.21,394
872,2020-09-26,September,Saturday,17:00:00,4470.604,21901.9333,1187,66.9,78.77,12.083333333333334,0.0,27.0,239686,136388,1886.21,272
873,2020-09-26,September,Saturday,18:00:00,4040.995,20013.4167,1169,68.0,78.3,13.857142857142858,0.0,25.0,239686,136388,3160.61,458
874,2020-09-26,September,Saturday,19:00:00,3569.923,18965.2833,979,70.0,73.11,14.916666666666666,0.0,30.0,239686,136388,1893.35,230
875,2020-09-26,September,Saturday,20:00:00,2763.766,15286.35,822,72.5,67.17500000000001,13.866666666666667,0.0,28.0,239686,136388,2491.17,359
876,2020-09-26,September,Saturday,21:00:00,2842.607,15151.3333,741,75.9,59.92,13.416666666666666,0.0,18.0,239686,136388,1287.16,182
877,2020-09-26,September,Saturday,22:00:00,36.558,217.95,7,77.0,57.77,12.5,0.0,31.0,239686,136388,2062.75,253
878,2020-09-27,September,Sunday,03:00:00,25.38,39.8833,1,73.9,55.53,15.083333333333334,0.0,28.0,176943,102308,144.67000000000002,26
879,2020-09-27,September,Sunday,04:00:00,11.55,25.2333,2,73.0,57.23,17.0,0.0,30.0,176943,102308,232.85,24
880,2020-09-27,September,Sunday,05:00:00,252.244,772.35,39,71.1,61.04,15.75,0.0,6.0,176943,102308,78.41,13
881,2020-09-27,September,Sunday,06:00:00,214.109,822.7667,56,69.1,67.5,13.357142857142858,0.0,9.0,176943,102308,601.67,54
882,2020-09-27,September,Sunday,07:00:00,208.686,1083.4833,82,68.0,70.1,12.583333333333334,0.0,9.0,176943,102308,423.35,40
883,2020-09-27,September,Sunday,08:00:00,341.163,1654.9333,123,68.0,72.92,12.214285714285714,0.0,8.0,176943,102308,920.6,110
884,2020-09-27,September,Sunday,09:00:00,767.406,3916.85,261,66.9,75.74,12.5,0.0,19.0,176943,102308,912.77,99
885,2020-09-27,September,Sunday,10:00:00,1311.179,5697.1333,392,66.0,78.14,11.642857142857142,0.0,21.0,176943,102308,1536.02,195
886,2020-09-27,September,Sunday,11:00:00,2075.297,8950.25,627,66.0,78.14,10.333333333333334,0.0,23.0,176943,102308,1148.91,160
887,2020-09-27,September,Sunday,12:00:00,2087.444,10497.0,685,66.0,81.27,10.142857142857142,0.0,45.0,176943,102308,2065.37,296
888,2020-09-27,September,Sunday,13:00:00,2421.28,11908.95,721,66.0,81.27,9.083333333333334,0.0,30.0,176943,102308,2016.95,193
889,2020-09-27,September,Sunday,14:00:00,2717.029,13615.6167,713,68.0,78.3,9.571428571428571,0.0,30.0,176943,102308,3392.83,360
890,2020-09-27,September,Sunday,15:00:00,3474.06,18424.4,927,71.1,70.42,9.0,0.0,36.0,176943,102308,1643.4,197
891,2020-09-27,September,Sunday,16:00:00,4051.95,22394.4667,994,73.0,63.96,5.857142857142857,0.0,35.0,176943,102308,2487.27,341
892,2020-09-27,September,Sunday,17:00:00,3378.173,20487.1167,937,73.9,59.66,4.0,0.0,31.0,176943,102308,1901.85,193
893,2020-09-27,September,Sunday,18:00:00,3209.988,17071.6167,915,75.9,55.8,6.357142857142857,0.0,27.0,176943,102308,3462.36,343
894,2020-09-27,September,Sunday,19:00:00,2173.587,12109.8167,637,78.1,46.4,9.666666666666666,0.0,40.0,176943,102308,2827.62,229
895,2020-09-27,September,Sunday,20:00:00,1452.755,7331.55,422,75.0,49.78,10.714285714285714,0.0,43.0,176943,102308,3231.96,294
896,2020-09-27,September,Sunday,21:00:00,792.818,3972.8667,270,73.9,48.18,11.916666666666666,0.0,22.0,176943,102308,1193.27,111
897,2020-09-27,September,Sunday,22:00:00,3.395,7.15,1,73.9,36.98,9.928571428571429,0.0,38.0,176943,102308,2253.97,217
898,2020-09-28,September,Monday,04:00:00,7.146,12.75,1,57.0,77.38,9.285714285714286,0.254,8.0,299874,158980,204.03,28
899,2020-09-28,September,Monday,05:00:00,52.135,234.5167,20,55.0,79.85,8.5,0.4064,9.0,299874,158980,269.02,25
900,2020-09-28,September,Monday,06:00:00,153.373,615.25,51,54.0,86.29,6.785714285714286,1.1332,13.0,299874,158980,768.0,78
901,2020-09-28,September,Monday,07:00:00,279.172,754.6667,92,53.1,85.59,5.333333333333333,2.032,22.0,299874,158980,673.54,83
902,2020-09-28,September,Monday,08:00:00,346.999,1381.9333,118,53.1,87.385,4.6,0.762,19.0,299874,158980,2806.41,357
903,2020-09-28,September,Monday,09:00:00,465.287,1770.9,149,53.1,89.18,3.3846153846153846,1.3162,33.0,299874,158980,1761.78,263
904,2020-09-28,September,Monday,10:00:00,505.385,2162.2,185,53.1,89.18,4.142857142857143,0.4233,35.0,299874,158980,3131.17,489
905,2020-09-28,September,Monday,11:00:00,563.04,2320.3333,197,53.1,89.18,5.25,0.0719976551724138,24.0,299874,158980,2003.05,324
906,2020-09-28,September,Monday,12:00:00,813.004,3531.3,285,54.0,86.29,5.214285714285714,0.0719976551724138,34.0,299874,158980,3315.62,523
907,2020-09-28,September,Monday,13:00:00,831.032,3439.1167,279,53.1,89.18,6.0,0.254,25.0,299874,158980,2454.69,325
908,2020-09-28,September,Monday,14:00:00,868.452,4344.8167,304,54.0,84.555,9.066666666666666,0.0,55.0,299874,158980,3764.88,545
909,2020-09-28,September,Monday,15:00:00,1111.016,5468.9,312,54.0,82.82,10.416666666666666,0.0,20.0,299874,158980,1782.61,326
910,2020-09-28,September,Monday,16:00:00,1244.857,6058.1167,389,54.0,82.82,9.8,0.0,67.0,299874,158980,3696.41,587
911,2020-09-28,September,Monday,17:00:00,1387.284,6524.5167,419,54.0,82.82,10.416666666666666,0.0,62.0,299874,158980,1926.87,333
912,2020-09-28,September,Monday,18:00:00,1556.081,7064.7167,465,57.9,71.9,10.466666666666667,0.0,39.0,299874,158980,3496.22,478
913,2020-09-28,September,Monday,19:00:00,1034.917,4900.6333,346,60.26666666666667,67.90666666666668,11.5,0.0,29.0,299874,158980,2051.44,229
914,2020-09-28,September,Monday,20:00:00,738.285,3259.9667,248,61.0,64.37,9.214285714285714,0.254,23.0,299874,158980,2735.4,299
915,2020-09-28,September,Monday,21:00:00,545.558,2637.5167,200,60.1,69.24,8.5,0.254,14.0,299874,158980,954.21,108
916,2020-09-28,September,Monday,22:00:00,10.931,159.9333,5,62.1,61.91,11.071428571428571,0.254,15.0,299874,158980,1412.2,156
917,2020-09-29,September,Tuesday,03:00:00,14.152,209.9,2,55.0,71.6,6.666666666666667,0.0,1.0,323062,167874,125.24,12
918,2020-09-29,September,Tuesday,05:00:00,63.014,219.8667,25,51.1,76.86,5.583333333333333,0.0,4.0,323062,167874,272.23,22
919,2020-09-29,September,Tuesday,06:00:00,192.616,830.05,81,51.1,76.86,6.571428571428571,0.0,1.0,323062,167874,703.28,71
920,2020-09-29,September,Tuesday,07:00:00,321.855,1088.25,120,50.0,80.06,5.166666666666667,0.0,12.0,323062,167874,907.5,105
921,2020-09-29,September,Tuesday,08:00:00,432.826,1754.3667,162,48.9,83.42,5.071428571428571,0.0,42.0,323062,167874,2550.94,312
922,2020-09-29,September,Tuesday,09:00:00,421.589,1757.1167,158,48.9,79.98,3.3333333333333335,0.0,16.0,323062,167874,1699.1,264
923,2020-09-29,September,Tuesday,10:00:00,642.993,2538.7833,213,46.9,83.28,3.7142857142857144,0.0,21.0,323062,167874,3338.79,490
924,2020-09-29,September,Tuesday,11:00:00,923.037,4324.7167,248,46.0,89.2,4.75,0.0,34.0,323062,167874,1868.47,307
925,2020-09-29,September,Tuesday,12:00:00,1038.685,4617.6333,334,45.0,89.49,4.0,0.0,35.0,323062,167874,3450.73,539
926,2020-09-29,September,Tuesday,13:00:00,1108.376,5178.6333,351,48.0,82.72,4.916666666666667,0.0,39.0,323062,167874,2564.47,354
927,2020-09-29,September,Tuesday,14:00:00,980.764,4792.35,330,50.0,80.06,5.785714285714286,0.0,27.0,323062,167874,3612.3,572
928,2020-09-29,September,Tuesday,15:00:00,1451.677,7073.3833,437,53.1,73.89,7.083333333333333,0.0,36.0,323062,167874,2747.34,379
929,2020-09-29,September,Tuesday,16:00:00,1476.822,6924.6833,469,55.9,69.3,8.142857142857142,0.0,43.0,323062,167874,3669.93,579
930,2020-09-29,September,Tuesday,17:00:00,2045.61,9711.8167,640,57.45,59.69,9.923076923076923,0.0,28.0,323062,167874,1990.92,351
931,2020-09-29,September,Tuesday,18:00:00,1808.409,9120.2167,575,58.45,59.864999999999995,10.0,0.0,37.0,323062,167874,3458.01,532
932,2020-09-29,September,Tuesday,19:00:00,1527.583,6083.4333,440,61.0,53.69,10.333333333333334,0.0,19.0,323062,167874,1881.61,242
933,2020-09-29,September,Tuesday,20:00:00,838.019,3688.0333,262,59.0,57.66,10.928571428571429,0.0,30.0,323062,167874,2311.13,287
934,2020-09-29,September,Tuesday,21:00:00,981.163,4404.6667,299,59.0,57.66,11.75,0.0,6.0,323062,167874,794.83,106
935,2020-09-29,September,Tuesday,22:00:00,1.433,7.1667,3,57.9,55.55,9.071428571428571,0.0,17.0,323062,167874,1543.64,141
936,2020-09-30,September,Wednesday,05:00:00,59.376,269.15,33,54.0,71.5,6.583333333333333,0.0,0.0,320186,169305,266.91,29
937,2020-09-30,September,Wednesday,06:00:00,187.253,557.2333,68,54.0,71.5,6.5,0.0,6.0,320186,169305,849.43,87
938,2020-09-30,September,Wednesday,07:00:00,323.282,942.6,111,54.0,74.26,6.583333333333333,0.0,4.0,320186,169305,892.06,105
939,2020-09-30,September,Wednesday,08:00:00,451.736,1614.5333,161,54.0,71.5,7.571428571428571,0.0,15.0,320186,169305,2103.61,288
940,2020-09-30,September,Wednesday,09:00:00,498.546,2283.1667,176,53.1,73.89,7.5,0.0,19.0,320186,169305,1558.97,274
941,2020-09-30,September,Wednesday,10:00:00,631.142,2503.4833,219,52.0,74.35,9.071428571428571,0.0,18.0,320186,169305,3294.6,498
942,2020-09-30,September,Wednesday,11:00:00,647.393,2904.6,242,51.1,76.86,10.25,0.0,18.0,320186,169305,1906.48,312
943,2020-09-30,September,Wednesday,12:00:00,967.929,4214.3,316,53.1,73.89,10.642857142857142,0.0,32.0,320186,169305,3097.88,526
944,2020-09-30,September,Wednesday,13:00:00,882.704,4082.9167,301,53.1,73.89,11.5,0.0,43.0,320186,169305,2660.39,405
945,2020-09-30,September,Wednesday,14:00:00,1186.448,5923.95,381,55.0,68.93,11.785714285714286,0.0,64.0,320186,169305,3643.0,609
